,평균온도,일강수량,상대습도,최심적설,기준금리,착공지수,출하량,수주량,예상중량,AE,ARE-580FX,CSA4000,CSA5000,PEMA-500FR,PEMA-580FX,PEMA-CR1000,PEMA-CSA5000,PEMA-HR1000,PEMA-HR1000S,PEMA-HR1500,PEMA-PCM2000,PEMA-PCM2000B,PEMA-PCR3000E,PEMA-PCR3000N,PEMA-PR1000,PEMA-PR2000,PEMA-SN400,PEMA-SP1000,PEMA-SPR,PEMA-SR2000,PEMA-SR2000A,PEMA-SR3000F,PEMA-SR5000F,PR1000,SRE-110,SRE-200,제품명
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000N
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PEMA-SP1000
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SRE-200
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PEMA-SPR
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARE-580FX
2021-04-13,11.96406015037594,3.786766917293233,60.66917293233083,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000S
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,655000.0,581936.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,130000.0,154396.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PEMA-PR1000
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,79000.0,72405.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PEMA-SR2000
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,101000.0,116158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PEMA-SR3000F
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,35000.0,37551.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA4000
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,331000.0,306182.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA5000
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,78000.0,64930.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-500FR
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,175000.0,168048.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-580FX
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CR1000
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,10000.0,8175.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CSA5000
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,261540.0,311659.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1500
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,30000.0,22800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PEMA-SN400
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,12000.0,10049.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PEMA-SR2000A
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,20000.0,17159.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,5000.0,3952.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,65000.0,49560.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PEMA-PR2000
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,3000.0,3167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SRE-110
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,5000.0,4288.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000B
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PR1000
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,6000.0,5961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000E
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PEMA-SR5000F
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000N
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PEMA-SP1000
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SRE-200
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PEMA-SPR
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARE-580FX
2021-04-20,11.489323308270675,0.0723308270676691,55.1006015037594,0.0,0.5,0.7554139267779122,1143.8,10000.0,11945.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000S
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,675000.0,700342.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,156000.0,190168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PEMA-PR1000
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,130000.0,120835.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PEMA-SR2000
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,46000.0,59356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PEMA-SR3000F
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,12000.0,11445.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA4000
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,256000.0,246351.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA5000
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,55000.0,52657.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-500FR
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,160000.0,119255.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-580FX
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,10000.0,11377.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CR1000
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,10000.0,7974.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CSA5000
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,282000.0,211148.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1500
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,55000.0,60326.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PEMA-SN400
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,17000.0,17829.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PEMA-SR2000A
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,15000.0,12039.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,25000.0,28925.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,35000.0,42014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PEMA-PR2000
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,39600.0,30471.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SRE-110
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,10000.0,11876.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000B
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PR1000
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000E
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PEMA-SR5000F
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000N
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PEMA-SP1000
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SRE-200
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PEMA-SPR
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,12100.0,8666.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARE-580FX
2021-04-27,16.070526315789472,0.059548872180451,54.63323308270677,0.0,0.5,0.7554139267779122,1143.8,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000S
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,373000.0,307584.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,115000.0,147971.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PEMA-PR1000
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,54000.0,39768.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PEMA-SR2000
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,43000.0,36213.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PEMA-SR3000F
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,20000.0,24414.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA4000
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,195000.0,143129.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA5000
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,25000.0,29224.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-500FR
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,60000.0,60064.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-580FX
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CR1000
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CSA5000
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,80000.0,67032.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1500
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,28000.0,22456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PEMA-SN400
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PEMA-SR2000A
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,12000.0,13678.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,10000.0,9194.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,10000.0,12589.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PEMA-PR2000
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SRE-110
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,3000.0,2564.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000B
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,14000.0,17745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PR1000
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,5000.0,6070.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000E
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PEMA-SR5000F
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000N
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PEMA-SP1000
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SRE-200
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,PEMA-SPR
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARE-580FX
2021-05-04,13.737744360902257,5.693383458646617,68.47368421052632,0.0,0.5,0.7738433667515264,1049.5548387096774,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000S
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,663000.0,622379.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1000
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,142000.0,160035.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PEMA-PR1000
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,49000.0,44866.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PEMA-SR2000
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,43000.0,34045.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PEMA-SR3000F
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,10000.0,8298.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA4000
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,242000.0,228673.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CSA5000
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,44000.0,48014.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-500FR
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,125000.0,103972.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-580FX
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,20000.0,25693.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CR1000
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-CSA5000
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,174000.0,160742.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-HR1500
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,5000.0,5400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PEMA-SN400
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,27000.0,26854.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,PEMA-SR2000A
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,33000.0,35726.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,18000.0,17195.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,55000.0,43693.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,PEMA-PR2000
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SRE-110
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,10000.0,7931.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCM2000B
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,28000.0,33071.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,PR1000
2021-05-11,15.291729323308273,1.313533834586466,58.142857142857146,0.0,0.5,0.7876654467317367,978.8709677419356,5000.0,4727.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PEMA-PCR3000E
